force;displacement;velocity;current;frequency
-1.043246388;-13.19733143;-127.6576845;0;1
-1.038502574;-13.33120346;-127.0800758;0;1
-1.033759832;-13.46413994;-126.4974502;0;1
-1.029094458;-13.59681606;-125.9098307;0;1
-1.024091005;-13.7287674;-125.3172405;0;1
-1.019484997;-13.86092758;-124.719703;0;1
-1.013341784;-13.99192619;-124.1172417;0;1
-1.008503795;-14.12223244;-123.5098805;0;1
-1.003585815;-14.25245762;-122.8976434;0;1
-0.999142826;-14.38206959;-122.2805545;0;1
-0.994784415;-14.51144981;-121.6586381;0;1
-0.990656376;-14.63953209;-121.0319189;0;1
-0.985944808;-14.76736355;-120.4004216;0;1
-0.98225522;-14.89503479;-119.764171;0;1
-0.976416588;-15.0221796;-119.1231924;0;1
-0.970554829;-15.14799976;-118.4775109;0;1
-0.965400219;-15.27401638;-117.8271522;0;1
-0.960550189;-15.39847469;-117.1721419;0;1
-0.954671621;-15.52265072;-116.5125058;0;1
-0.949467421;-15.64636993;-115.84827;0;1
-0.944707811;-15.76996708;-115.1794607;0;1
-0.938728392;-15.89298058;-114.5061043;0;1
-0.931807578;-16.01487541;-113.8282274;0;1
-0.927171171;-16.13553429;-113.1458568;0;1
-0.922424018;-16.25647163;-112.4590194;0;1
-0.917237997;-16.37625313;-111.7677423;0;1
-0.913027823;-16.49557495;-111.0720527;0;1
-0.908683181;-16.61451149;-110.3719783;0;1
-0.903171778;-16.731884;-109.6675465;0;1
-0.899520397;-16.84954262;-108.9587853;0;1
-0.893072784;-16.96640015;-108.2457225;0;1
-0.887161791;-17.08288765;-107.5283864;0;1
-0.88238138;-17.19861984;-106.8068053;0;1
-0.876276016;-17.31324005;-106.0810076;0;1
-0.869980574;-17.42760658;-105.351022;0;1
-0.863268614;-17.54068756;-104.6168773;0;1
-0.857367992;-17.65325928;-103.8786026;0;1
-0.853881001;-17.76509094;-103.1362268;0;1
-0.848731399;-17.8766346;-102.3897795;0;1
-0.844068825;-17.98714066;-101.63929;0;1
-0.840196192;-18.09657478;-100.8847879;0;1
-0.834782183;-18.2047348;-100.1263031;0;1
-0.829464793;-18.31397629;-99.3638654;0;1
-0.823113203;-18.42201614;-98.59750504;0;1
-0.817253172;-18.5281601;-97.82725221;0;1
-0.813097775;-18.63335609;-97.05313733;0;1
-0.807771027;-18.73875618;-96.27519096;0;1
-0.802170575;-18.84304619;-95.49344381;0;1
-0.796812177;-18.94653702;-94.70792674;0;1
-0.790199816;-19.04904747;-93.91867077;0;1
-0.784466803;-19.15156937;-93.12570704;0;1
-0.780266225;-19.25255585;-92.32906687;0;1
-0.775487602;-19.35305977;-91.52878171;0;1
-0.770260215;-19.45269966;-90.72488315;0;1
-0.764876783;-19.55212212;-89.91740292;0;1
-0.760106027;-19.6497097;-89.10637291;0;1
-0.755731225;-19.74768066;-88.29182513;0;1
-0.750688374;-19.84384346;-87.47379174;0;1
-0.745621979;-19.93927765;-86.65230504;0;1
-0.741565406;-20.03491402;-85.82739745;0;1
-0.736446023;-20.12973213;-84.99910154;0;1
-0.732497215;-20.22403336;-84.16745001;0;1
-0.728115976;-20.31728935;-83.3324757;0;1
-0.723493576;-20.40973473;-82.49421156;0;1
-0.718147576;-20.5017643;-81.65269069;0;1
-0.713697195;-20.59250069;-80.80794631;0;1
-0.708593607;-20.68260193;-79.96001177;0;1
-0.703687012;-20.7718029;-79.10892055;0;1
-0.698574007;-20.86018562;-78.25470624;0;1
-0.693520606;-20.94757462;-77.39740257;0;1
-0.688189983;-21.03470039;-76.53704339;0;1
-0.682069004;-21.12093925;-75.67366265;0;1
-0.677499592;-21.20598412;-74.80729444;0;1
-0.672266185;-21.29054642;-73.93797297;0;1
-0.667320609;-21.37426567;-73.06573256;0;1
-0.663740396;-21.45689392;-72.19060763;0;1
-0.662240624;-21.53933907;-71.31263275;0;1
-0.658169985;-21.62104988;-70.43184256;0;1
-0.650791585;-21.70217133;-69.54827184;0;1
-0.645342827;-21.781744;-68.66195548;0;1
-0.639807999;-21.86120415;-67.77292846;0;1
-0.632887423;-21.93922234;-66.88122588;0;1
-0.627702415;-22.01646423;-65.98688294;0;1
-0.622757375;-22.09288788;-65.08993496;0;1
-0.617807806;-22.16844559;-64.19041733;0;1
-0.61314559;-22.24310303;-63.28836558;0;1
-0.60876739;-22.31660843;-62.38381531;0;1
-0.60358119;-22.38942719;-61.47680223;0;1
-0.597662985;-22.461483;-60.56736216;0;1
-0.592792571;-22.53197861;-59.65553099;0;1
-0.587644219;-22.60177231;-58.74134472;0;1
-0.58144182;-22.67137718;-57.82483944;0;1
-0.576214373;-22.73876762;-56.90605134;0;1
-0.571098804;-22.80597878;-55.98501668;0;1
-0.565540373;-22.87187004;-55.06177183;0;1
-0.560533404;-22.93670464;-54.13635324;0;1
-0.555181026;-23.00034142;-53.20879743;0;1
-0.550161421;-23.06328964;-52.27914104;0;1
-0.546010017;-23.12550163;-51.34742075;0;1
-0.541262388;-23.18648911;-50.41367335;0;1
-0.53729701;-23.246418;-49.47793571;0;1
-0.532996595;-23.30622673;-48.54024476;0;1
-0.528503418;-23.36395645;-47.60063753;0;1
-0.524076819;-23.42213821;-46.6591511;0;1
-0.519080997;-23.47905159;-45.71582265;0;1
-0.514058828;-23.5339222;-44.77068942;0;1
-0.510868192;-23.58899498;-43.82378872;0;1
-0.507049799;-23.64245605;-42.87515793;0;1
-0.50293541;-23.69540215;-41.9248345;0;1
-0.511980176;-23.74685287;-40.97285595;0;1
-0.511505008;-23.79789543;-40.01925987;0;1
-0.507396817;-23.8480835;-39.06408389;0;1
-0.50437218;-23.89717865;-38.10736573;0;1
-0.498823792;-23.94534874;-37.14914315;0;1
-0.491529614;-23.99277878;-36.18945399;0;1
-0.486172795;-24.03890228;-35.22833613;0;1
-0.481518596;-24.08432198;-34.26582752;0;1
-0.476657987;-24.12864494;-33.30196615;0;1
-0.472946197;-24.17192841;-32.33679008;0;1
-0.468444586;-24.21365929;-31.3703374;0;1
-0.463644385;-24.25509262;-30.40264628;0;1
-0.459527403;-24.29541206;-29.43375491;0;1
-0.455617189;-24.33508301;-28.46370155;0;1
-0.450863212;-24.37343597;-27.49252449;0;1
-0.447455198;-24.4099369;-26.52026207;0;1
-0.444021791;-24.44569397;-25.54695268;0;1
-0.441108406;-24.48018456;-24.57263474;0;1
-0.437035412;-24.51417542;-23.59734671;0;1
-0.431966186;-24.54717064;-22.6211271;0;1
-0.428397804;-24.57928085;-21.64401445;0;1
-0.424923986;-24.61016464;-20.66604732;0;1
-0.421496987;-24.63975143;-19.68726434;0;1
-0.418039799;-24.66889;-18.70770414;0;1
-0.414947599;-24.69646835;-17.72740539;0;1
-0.411710799;-24.72315407;-16.74640679;0;1
-0.40835461;-24.74874687;-15.76474707;0;1
-0.404545397;-24.77351189;-14.78246499;0;1
-0.401595414;-24.7969017;-13.79959932;0;1
-0.398748606;-24.82017136;-12.81618886;0;1
-0.396348804;-24.84205627;-11.83227245;0;1
-0.392724991;-24.86233711;-10.84788891;0;1
-0.389259994;-24.88197327;-9.863077122;0;1
-0.386360407;-24.90137672;-8.877875955;0;1
-0.383659393;-24.91922188;-7.892324304;0;1
-0.381554395;-24.93588829;-6.906461078;0;1
-0.37845099;-24.9518528;-5.920325197;0;1
-0.375521213;-24.96697235;-4.933955591;0;1
-0.372723609;-24.98102188;-3.947391201;0;1
-0.369912207;-24.99435234;-2.960670975;0;1
-0.366288394;-25.00609779;-1.973833867;0;1
-0.363680005;-25.01793671;-0.986918835;0;1
-0.360956013;-25.0286808;3.51586E-05;0;1
-0.357871801;-25.03843689;0.986989151;0;1
-0.354455203;-25.04693031;1.973904179;0;1
-0.351404399;-25.05526161;2.96074128;0;1
-0.347749412;-25.06195259;3.947461496;0;1
-0.343524605;-25.06738091;4.934025874;0;1
-0.3391954;-25.07235336;5.920395464;0;1
-0.334530205;-25.0770359;6.906531327;0;1
-0.330588013;-25.07987595;7.892394533;0;1
-0.324946195;-25.08200455;8.87794616;0;1
-0.318260401;-25.08319283;9.8631473;0;1
-0.311268806;-25.08340645;10.84795906;0;1
-0.303340405;-25.08266258;11.83234256;0;1
-0.292018205;-25.08197975;12.81625894;0;1
-0.278076202;-25.0788269;13.79966936;0;1
-0.262408793;-25.07568932;14.78253499;0;1
-0.243492797;-25.07167625;15.76481703;0;1
-0.223530397;-25.06610489;16.7464767;0;1
-0.204989597;-25.05991554;17.72747525;0;1
-0.189724207;-25.0520668;18.70777395;0;1
-0.172137797;-25.04374695;19.6873341;0;1
-0.153774798;-25.03399086;20.66611703;0;1
-0.137671605;-25.02305984;21.64408409;0;1
-0.121789999;-25.01195908;22.62119668;0;1
-0.104835197;-24.99973297;23.59741623;0;1
-0.083923802;-24.98629379;24.57270419;0;1
-0.051516;-24.97138405;25.54702206;0;1
-0.024387199;-24.95528221;26.52033138;0;1
-0.0123396;-24.93889236;27.49259372;0;1
-0.006006;-24.92128563;28.4637707;0;1
-0.003677;-24.90228271;29.43382398;0;1
-0.0038542;-24.88247681;30.40271527;0;1
-0.0076062;-24.86196327;31.3704063;0;1
-0.0064504;-24.84110832;32.33685889;0;1
0.0017838;-24.8193512;33.30203487;0;1
0.0158928;-24.79586411;34.26589614;0;1
0.044503801;-24.7726841;35.22840466;0;1
0.079485796;-24.7488327;36.18952242;0;1
0.101008803;-24.72292709;37.14921147;0;1
0.114552997;-24.69697762;38.10743394;0;1
0.127010599;-24.66935539;39.064152;0;1
0.137650594;-24.6403141;40.01932786;0;1
0.143056199;-24.61095428;40.97292384;0;1
0.138576403;-24.58024979;41.92490227;0;1
0.1334932;-24.54755783;42.87522558;0;1
0.130644798;-24.51391029;43.82385625;0;1
0.131309003;-24.47943497;44.77075682;0;1
0.131926;-24.44338036;45.71588993;0;1
0.131491199;-24.40594482;46.65921824;0;1
0.132034004;-24.36700058;47.60070454;0;1
0.135086;-24.32676506;48.54031164;0;1
0.138143405;-24.28594398;49.47800244;0;1
0.139005199;-24.24381828;50.41373995;0;1
0.140217796;-24.20027542;51.3474872;0;1
0.141954407;-24.1557827;52.27920734;0;1
0.1414112;-24.10981178;53.20886359;0;1
0.138586;-24.06366158;54.13641925;0;1
0.139315605;-24.01676559;55.06183769;0;1
0.143129796;-23.96863365;55.98508238;0;1
0.1462726;-23.91981888;56.90611688;0;1
0.147631004;-23.87021637;57.82490482;0;1
0.149128199;-23.81982422;58.74140993;0;1
0.153080598;-23.76800919;59.65559604;0;1
0.158586994;-23.71511078;60.56742704;0;1
0.164567605;-23.66248322;61.47686694;0;1
0.170681;-23.60911751;62.38387984;0;1
0.174427405;-23.55376434;63.28842994;0;1
0.175476596;-23.49870872;64.19048151;0;1
0.173340604;-23.44261742;65.08999895;0;1
0.173609003;-23.38517952;65.98694675;0;1
0.177392006;-23.32717514;66.8812895;0;1
0.180949599;-23.26893616;67.77299189;0;1
0.184738398;-23.20902824;68.66201872;0;1
0.188513994;-23.14826775;69.54833489;0;1
0.194447204;-23.08725548;70.43190541;0;1
0.201632395;-23.02428436;71.3126954;0;1
0.209126994;-22.96194267;72.19067008;0;1
0.215322003;-22.89812088;73.0657948;0;1
0.221402198;-22.83336067;73.93803501;0;1
0.229097798;-22.76783371;74.80735627;0;1
0.234482601;-22.70182991;75.67372427;0;1
0.238851398;-22.63533783;76.53710479;0;1
0.245777801;-22.5680275;77.39746376;0;1
0.256222606;-22.49971008;78.25476721;0;1
0.270446211;-22.43109322;79.1089813;0;1
0.287198991;-22.36066818;79.9600723;0;1
0.307978392;-22.29060745;80.80800661;0;1
0.333857596;-22.21928978;81.65275076;0;1
0.368551612;-22.14679909;82.4942714;0;1
0.406112611;-22.07391739;83.3325353;0;1
0.447100192;-22.00095558;84.16750938;0;1
0.483814806;-21.92608833;84.99916067;0;1
0.512140572;-21.8513279;85.82745634;0;1
0.536423385;-21.7758522;86.65236369;0;1
0.552813411;-21.69865799;87.47385015;0;1
0.567666173;-21.62113953;88.29188329;0;1
0.588321626;-21.5423069;89.10643082;0;1
0.61411798;-21.46290588;89.91746058;0;1
0.634255588;-21.38272476;90.72494055;0;1
0.644357204;-21.30136108;91.52883886;0;1
0.641485989;-21.2181778;92.32912376;0;1
0.631771803;-21.13508034;93.12576367;0;1
0.620859206;-21.05010033;93.91872713;0;1
0.613619208;-20.96431732;94.70798284;0;1
0.608399808;-20.87742615;95.49349964;0;1
0.60411638;-20.79104233;96.27524652;0;1
0.599739611;-20.7033062;97.05319262;0;1
0.597161174;-20.61375999;97.82730723;0;1
0.595301628;-20.52449036;98.59755978;0;1
0.596106827;-20.43449211;99.36391987;0;1
0.599376202;-20.34277344;100.1263572;0;1
0.604833186;-20.25037193;100.8848418;0;1
0.611078382;-20.15759087;101.6393436;0;1
0.618195415;-20.06396103;102.3898328;0;1
0.628153384;-19.97037125;103.1362799;0;1
0.642409027;-19.87564659;103.8786553;0;1
0.658670783;-19.77914238;104.6169298;0;1
0.675979972;-19.68263626;105.3510742;0;1
0.690115809;-19.58489418;106.0810594;0;1
0.70297122;-19.48649597;106.8068568;0;1
0.709970593;-19.38768768;107.5284377;0;1
0.715444207;-19.2869854;108.2457735;0;1
0.722550213;-19.18602562;108.9588359;0;1
0.730436385;-19.0842247;109.6675969;0;1
0.740152001;-18.98239136;110.3720283;0;1
0.749146223;-18.87966156;111.0721025;0;1
0.753502607;-18.7763443;111.7677917;0;1
0.755787373;-18.67162323;112.4590685;0;1
0.757760823;-18.56716728;113.1459056;0;1
0.758906424;-18.46169662;113.8282759;0;1
0.761507392;-18.3550415;114.5061525;0;1
0.767996788;-18.24718285;115.1795085;0;1
0.77402699;-18.13903809;115.8483175;0;1
0.779500604;-18.02980232;116.512553;0;1
0.784387827;-17.91981888;117.1721887;0;1
0.787698209;-17.80895996;117.8271987;0;1
0.792258978;-17.69705772;118.4775571;0;1
0.796311796;-17.58521271;119.1232382;0;1
0.800821424;-17.47250748;119.7642165;0;1
0.805418372;-17.35862732;120.4004667;0;1
0.811478972;-17.24430275;121.0319637;0;1
0.816279411;-17.12953186;121.6586826;0;1
0.820332587;-17.01422691;122.2805986;0;1
0.825322986;-16.89820671;122.8976872;0;1
0.830225229;-16.78164291;123.509924;0;1
0.835657775;-16.66461182;124.1172848;0;1
0.84004581;-16.54678726;124.7197457;0;1
0.844275594;-16.4284668;125.3172829;0;1
0.848623574;-16.3088398;125.9098727;0;1
0.852474391;-16.18871307;126.4974919;0;1
0.857187629;-16.06830406;127.0801171;0;1
0.863491178;-15.94752216;127.6577254;0;1
0.8697474;-15.8254776;128.2302941;0;1
0.874960005;-15.70304966;128.7978004;0;1
0.8781932;-15.57980347;129.360222;0;1
0.881915212;-15.45710468;129.9175366;0;1
0.887164414;-15.33298206;130.4697224;0;1
0.892846584;-15.20843983;131.0167574;0;1
0.897503614;-15.08358383;131.5586201;0;1
0.902745605;-14.9579277;132.0952891;0;1
0.906978786;-14.83190727;132.6267433;0;1
0.91108501;-14.70478439;133.1529615;0;1
0.914405227;-14.57757092;133.6739231;0;1
0.917716622;-14.44974136;134.1896074;0;1
0.923690796;-14.32121563;134.6999942;0;1
0.92909497;-14.1916132;135.2050633;0;1
0.934519827;-14.06158161;135.7047947;0;1
0.939950407;-13.93185616;136.1991687;0;1
0.945324004;-13.80076694;136.6881658;0;1
0.950389206;-13.66928577;137.1717666;0;1
0.954490423;-13.53762054;137.6499522;0;1
0.959396005;-13.40457058;138.1227036;0;1
0.965924203;-13.27178669;138.5900021;0;1
0.971113384;-13.13755131;139.0518293;0;1
0.976176977;-13.00312805;139.5081671;0;1
0.981295407;-12.86842823;139.9589972;0;1
0.986463785;-12.73301029;140.404302;0;1
0.991109192;-12.59636784;140.8440639;0;1
0.995078981;-12.45935345;141.2782656;0;1
0.999861181;-12.3222332;141.7068898;0;1
1.006493807;-12.18394947;142.1299196;0;1
1.011001945;-12.0449791;142.5473384;0;1
1.012874365;-11.90562534;142.9591297;0;1
1.015698552;-11.76649189;143.3652772;0;1
1.019300818;-11.62696362;143.7657648;0;1
1.023331046;-11.48707485;144.1605769;0;1
1.025698423;-11.34660435;144.5496977;0;1
1.028738022;-11.20551586;144.933112;0;1
1.031929016;-11.06437969;145.3108045;0;1
1.033956647;-10.92327595;145.6827605;0;1
1.035228968;-10.78147888;146.0489651;0;1
1.038753152;-10.63923359;146.409404;0;1
1.043314815;-10.49621868;146.7640628;0;1
1.04656744;-10.35306358;147.1129277;0;1
1.048741341;-10.20923615;147.4559848;0;1
1.050259948;-10.06524372;147.7932206;0;1
1.053273797;-9.92111969;148.1246218;0;1
1.057296157;-9.776023865;148.4501752;0;1
1.060030341;-9.63126564;148.7698681;0;1
1.063482165;-9.485647202;149.0836878;0;1
1.068475962;-9.339167595;149.391622;0;1
1.072349787;-9.192629814;149.6936584;0;1
1.074239016;-9.046215057;149.9897852;0;1
1.077742457;-8.898845673;150.2799906;0;1
1.080947995;-8.751617432;150.5642633;0;1
1.08526957;-8.603577614;150.8425919;0;1
1.089778423;-8.455293655;151.1149655;0;1
1.092117429;-8.307060242;151.3813734;0;1
1.095214248;-8.158319473;151.6418049;0;1
1.097597241;-8.009407043;151.89625;0;1
1.101064801;-7.860379219;152.1446984;0;1
1.102784157;-7.710523605;152.3871404;0;1
1.105003595;-7.560222626;152.6235664;0;1
1.107743382;-7.409858227;152.8539671;0;1
1.110219002;-7.259558678;153.0783333;0;1
1.111948609;-7.109649658;153.2966564;0;1
1.115005374;-6.959384918;153.5089275;0;1
1.118327022;-6.808028698;153.7151383;0;1
1.120681167;-6.656459808;153.9152808;0;1
1.123349786;-6.504839897;154.1093469;0;1
1.127066612;-6.352263451;154.2973291;0;1
1.130784988;-6.200370789;154.4792198;0;1
1.132888556;-6.04697752;154.655012;0;1
1.134235382;-5.894015789;154.8246987;0;1
1.136475205;-5.741532326;154.9882731;0;1
1.139436364;-5.588431358;155.1457289;0;1
1.140541553;-5.435077667;155.2970598;0;1
1.142548442;-5.28157568;155.4422598;0;1
1.144496799;-5.128445625;155.5813232;0;1
1.14691782;-4.974012375;155.7142446;0;1
1.148842573;-4.819819927;155.8410186;0;1
1.150503397;-4.665651798;155.9616403;0;1
1.151916981;-4.511147499;156.0761049;0;1
1.155643582;-4.356749535;156.1844078;0;1
1.158812642;-4.202054024;156.2865449;0;1
1.159234643;-4.046992779;156.3825121;0;1
1.158725023;-3.892090082;156.4723055;0;1
1.162195444;-3.73673439;156.5559217;0;1
1.164415002;-3.580871105;156.6333573;0;1
1.165637851;-3.424984455;156.7046093;0;1
1.167231441;-3.268925428;156.7696748;0;1
1.168850422;-3.112431526;156.8285514;0;1
1.170199633;-2.956156969;156.8812366;0;1
1.170523643;-2.799471617;156.9277285;0;1
1.171076775;-2.642900467;156.9680251;0;1
1.171702981;-2.486717939;157.0021248;0;1
1.173733592;-2.329693079;157.0300264;0;1
1.174003839;-2.172708035;157.0517287;0;1
1.173894644;-2.015971422;157.0672309;0;1
1.174541354;-1.858958483;157.0765324;0;1
2.184245348;-1.583820462;157.0765321;0.5;1
2.184949636;-1.427459002;157.0672303;0.5;1
2.182081699;-1.270035505;157.0517279;0.5;1
2.18243289;-1.112757444;157.0300252;0.5;1
2.183726072;-0.955223024;157.0021234;0.5;1
2.184836388;-0.797623515;156.9680233;0.5;1
2.185801029;-0.640423477;156.9277264;0.5;1
2.188631296;-0.483069986;156.8812343;0.5;1
2.190632343;-0.325424492;156.8285487;0.5;1
2.191117287;-0.168002993;156.7696719;0.5;1
2.189977169;-0.010841;156.704606;0.5;1
2.189443111;0.146415994;156.6333537;0.5;1
2.190118074;0.304338992;156.5559178;0.5;1
2.187575102;0.461578995;156.4723014;0.5;1
2.184421301;0.618527472;156.3825076;0.5;1
2.183331728;0.775481522;156.2865402;0.5;1
2.183037043;0.932681978;156.1844028;0.5;1
2.184474707;1.090319514;156.0760996;0.5;1
2.186496496;1.24674952;155.9616347;0.5;1
2.188458443;1.403615952;155.8410127;0.5;1
2.188783407;1.561136484;155.7142384;0.5;1
2.186029196;1.718024969;155.5813168;0.5;1
2.183376312;1.874810457;155.4422531;0.5;1
2.184296846;2.031066895;155.2970527;0.5;1
2.186079025;2.188267946;155.1457216;0.5;1
2.184969902;2.345243931;154.9882655;0.5;1
2.18272686;2.502324104;154.8246907;0.5;1
2.18384552;2.659199953;154.6550038;0.5;1
2.186778784;2.816828966;154.4792113;0.5;1
2.184804678;2.973476887;154.2973203;0.5;1
2.180506706;3.130592585;154.1093378;0.5;1
2.177314997;3.287110567;153.9152714;0.5;1
2.176850557;3.443596601;153.7151287;0.5;1
2.174576283;3.599963903;153.5089175;0.5;1
2.172481537;3.75682497;153.2966461;0.5;1
2.170180082;3.912721395;153.0783228;0.5;1
2.167818308;4.068883896;152.8539563;0.5;1
2.164830685;4.224577904;152.6235553;0.5;1
2.163570166;4.379981995;152.387129;0.5;1
2.163678885;4.534832478;152.1446867;0.5;1
2.162997961;4.689641476;151.896238;0.5;1
2.158927917;4.844438076;151.6417927;0.5;1
2.153033018;4.999531269;151.3813609;0.5;1
2.14998889;5.152452469;151.1149527;0.5;1
2.150047541;5.305635929;150.8425788;0.5;1
2.148904562;5.458090305;150.5642499;0.5;1
2.146195889;5.610886574;150.279977;0.5;1
2.143979311;5.762939453;149.9897713;0.5;1
2.143090487;5.915300846;149.6936442;0.5;1
2.142747641;6.067069054;149.3916075;0.5;1
2.142099619;6.219030857;149.0836731;0.5;1
2.138959885;6.370720387;148.7698531;0.5;1
2.134781837;6.522202015;148.4501599;0.5;1
2.131557465;6.673191547;148.1246062;0.5;1
2.129168034;6.823999405;147.7932047;0.5;1
2.127994061;6.97576189;147.4559686;0.5;1
2.127257109;7.126432896;147.1129113;0.5;1
2.128335714;7.276457787;146.7640461;0.5;1
2.129107237;7.42761755;146.409387;0.5;1
2.125902653;7.579467773;146.0489478;0.5;1
2.122415543;7.731496334;145.6827429;0.5;1
2.121446848;7.883954048;145.3107867;0.5;1
2.118556976;8.035610199;144.9330939;0.5;1
2.112802267;8.186470985;144.5496794;0.5;1
2.109315872;8.337723732;144.1605583;0.5;1
2.108815432;8.488220215;143.765746;0.5;1
2.105097771;8.63851738;143.365258;0.5;1
2.101311684;8.788333893;142.9591103;0.5;1
2.097550392;8.937602043;142.5473187;0.5;1
2.0946033;9.086047173;142.1298996;0.5;1
2.08843112;9.233969688;141.7068695;0.5;1
2.083162308;9.38206768;141.2782451;0.5;1
2.078406572;9.529759407;140.8440432;0.5;1
2.073371887;9.676469803;140.404281;0.5;1
2.067979097;9.821730614;139.9589759;0.5;1
2.063824892;9.967648506;139.5081455;0.5;1
2.061090708;10.11184788;139.0518075;0.5;1
2.060484171;10.25531483;138.58998;0.5;1
2.057135344;10.39826107;138.1226813;0.5;1
2.050871372;10.5415802;137.6499296;0.5;1
2.04839921;10.68371487;137.1717438;0.5;1
2.046504498;10.82508373;136.6881427;0.5;1
2.04164505;10.96625423;136.1991453;0.5;1
2.036369801;11.10777378;135.7047711;0.5;1
2.03263545;11.24898338;135.2050394;0.5;1
2.031362534;11.38929081;134.6999701;0.5;1
2.029949427;11.52888584;134.1895831;0.5;1
2.028509378;11.66869736;133.6738984;0.5;1
2.026056767;11.80777836;133.1529366;0.5;1
2.025430679;11.94660759;132.6267181;0.5;1
2.022878885;12.0851078;132.0952638;0.5;1
2.018899918;12.22340012;131.5585945;0.5;1
2.01388669;12.36069107;131.0167316;0.5;1
2.008884192;12.49781418;130.4696963;0.5;1
2.004930496;12.63387585;129.9175103;0.5;1
2.00095892;12.7699604;129.3601954;0.5;1
1.996239543;12.90563774;128.7977735;0.5;1
1.994711161;13.04008961;128.230267;0.5;1
1.992159605;13.1789341;127.6576981;0.5;1
1.989291787;13.31443214;127.0800896;0.5;1
1.986504555;13.4477663;126.4974641;0.5;1
1.98402524;13.5805912;125.9098447;0.5;1
1.979471207;13.71304893;125.3172546;0.5;1
1.974176645;13.84480858;124.7197172;0.5;1
1.970169187;13.9762516;124.1172561;0.5;1
1.968743563;14.10702038;123.509895;0.5;1
1.965692401;14.23816204;122.897658;0.5;1
1.961545229;14.36836338;122.2805692;0.5;1
1.960339189;14.49755764;121.658653;0.5;1
1.956766844;14.62623978;121.0319339;0.5;1
1.952399969;14.75465393;120.4004366;0.5;1
1.946856618;14.88306904;119.7641862;0.5;1
1.940164566;15.01035404;119.1232076;0.5;1
1.937042236;15.13558483;118.4775263;0.5;1
1.932896614;15.26104355;117.8271677;0.5;1
1.92638135;15.38606167;117.1721575;0.5;1
1.92065835;15.51023674;116.5125215;0.5;1
1.918795228;15.63405228;115.8482858;0.5;1
1.915924788;15.75651741;115.1794767;0.5;1
1.911889553;15.87935734;114.5061204;0.5;1
1.907723188;16.00081253;113.8282436;0.5;1
1.903550744;16.1223774;113.1458731;0.5;1
1.898604155;16.24258804;112.4590357;0.5;1
1.893964171;16.36227417;111.7677587;0.5;1
1.890389204;16.48190498;111.0720693;0.5;1
1.887002945;16.60098839;110.371995;0.5;1
1.884188175;16.71905518;109.6675633;0.5;1
1.880137205;16.83655357;108.9588022;0.5;1
1.875189185;16.95314598;108.2457395;0.5;1
1.870427251;17.06937218;107.5284035;0.5;1
1.866544604;17.18446732;106.8068225;0.5;1
1.862683654;17.29926491;106.0810249;0.5;1
1.858319163;17.41341019;105.3510394;0.5;1
1.852569222;17.52643394;104.6168948;0.5;1
1.846007347;17.6388092;103.8786201;0.5;1
1.841169;17.75041199;103.1362445;0.5;1
1.838771582;17.86116982;102.3897973;0.5;1
1.836156964;17.97218704;101.6393078;0.5;1
1.832375765;18.08147621;100.8848059;0.5;1
1.826694608;18.1903801;100.1263211;0.5;1
1.821542859;18.29837418;99.36388356;0.5;1
1.816290021;18.40548706;98.59752329;0.5;1
1.812892556;18.51225662;97.82727055;0.5;1
1.808092594;18.6177597;97.05315576;0.5;1
1.801851392;18.72267914;96.27520948;0.5;1
1.796615601;18.82681084;95.49346242;0.5;1
1.792292237;18.93052673;94.70794544;0.5;1
1.788713813;19.03301239;93.91868955;0.5;1
1.784727454;19.1348362;93.12572592;0.5;1
1.782006741;19.23647118;92.32908584;0.5;1
1.777912617;19.33708763;91.52880076;0.5;1
1.77240181;19.43641663;90.72490228;0.5;1
1.767568231;19.53546906;89.91742214;0.5;1
1.763499618;19.63422585;89.10639221;0.5;1
1.758903384;19.73264503;88.29184452;0.5;1
1.753059626;19.82945824;87.47381121;0.5;1
1.746988773;19.92577934;86.65232459;0.5;1
1.742752433;20.02160263;85.82741708;0.5;1
1.741455793;20.11626816;84.99912125;0.5;1
1.738005996;20.21036339;84.1674698;0.5;1
1.73407197;20.30389786;83.33249557;0.5;1
1.728845596;20.39635658;82.4942315;0.5;1
1.724256158;20.48832512;81.65271071;0.5;1
1.719311237;20.57965088;80.80796641;0.5;1
1.713032603;20.66928864;79.96003195;0.5;1
1.707530975;20.7589016;79.1089408;0.5;1
1.702278018;20.84767342;78.25472657;0.5;1
1.696441174;20.93531036;77.39742297;0.5;1
1.691243649;21.0218277;76.53706385;0.5;1
1.686573744;21.10750008;75.67368319;0.5;1
1.681434393;21.19233322;74.80731505;0.5;1
1.674386144;21.27659988;73.93799365;0.5;1
1.666722059;21.36053276;73.06575331;0.5;1
1.65925324;21.44291496;72.19062845;0.5;1
1.656502604;21.52430725;71.31265363;0.5;1
1.653413057;21.60499001;70.43186351;0.5;1
1.64909935;21.68518066;69.54829286;0.5;1
1.644318223;21.76344299;68.66197656;0.5;1
1.641221046;21.8419342;67.7729496;0.5;1
1.638315558;21.91965866;66.88124709;0.5;1
1.634801984;21.99552345;65.98690421;0.5;1
1.629884839;22.07101822;65.08995629;0.5;1
1.624511957;22.14556885;64.19043872;0.5;1
1.619542241;22.21975517;63.28838703;0.5;1
1.614768386;22.29315186;62.38383682;0.5;1
